Nom,Prénom,Compte twitter,Élu au,twitterid,follows,id,name,screen_name,created_at,time_zone,utc_offset,protected,verified,url,lang,description,statuses_count,favourites_count,followers_count,following,friends_count,listed_count,geo_enabled,has_extended_profile,is_translation_enabled,is_translator,contributors_enabled,default_profile,default_profile_image,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_location,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image
"ALTMAN","Sylvie","@AltmanSylvie","Conseil régional d'IdF","altmansylvie",,2331645996,"Sylvie Altman  ","AltmanSylvie","2014-02-07T10:23:01",,,,,,"fr","",,,7,,4,1,,,,,,true,true,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png","0084B4",,"C0DEED","DDEEF6","333333",true
"HIDALGO","Anne","@Anne_Hidalgo","Les deux","anne_hidalgo","afafgabelotaud|rosesarkissian|fgaillanne|beaudetstephane|datirachida|jdhauteserre|bgauducheau|joellemorel11|hodentt|jgleizes|catherine_dumas|emmacosse|nicolasbonneto|helenebidard|david_belliard|annesouyris|bernardjomier|antoinetteguhl|virginiedaspet|celia_blauel|lgoldgrab|philippeducloux|dversini|mgvlg|verolevieux|fvauglin|f_calandra|pklugman|jacquesboutault|c_najdovski|fmehal|bmarquaille|francoisdagnaud|didierfischer1|robertoadrian|jm_leguen|hichamaffane|legrandaugustin|carine_petit|fredhoc|eddieait_of|naweloumer|thomaslauret16|annick_lepetit|mireillegitton|gilmau|sgrandgambe|pbloche|paidenbaum|egregoire|myriamelkhomri|acordebard|danielvaillant|remiferaud|agillmann|h_doucoure|paulineveron|carolinemecary|julienbargeton|pascalcherki|jlmissika|gpoiraultgauvin|mmancel|oliviapolski|baratti_elbaz|yaminabenguigui|balasguillaume|mpdelagontrie|cdallonnes|yannicktrigance|ch_brun|pybournazel|mariannelouis|scharnoz|cbrossel|christine_frey1|ianbrossat|maopeninou|marinettebache|manubecker|didguillot|jb_bros|bernard_debre|dassouline|brunojulliard|plaurent_pcf|alisoumare|murielguenoux|ericlejoindre|emmanuelmaurel|michele_sabban|leafiloche|pierrekanuty|nadabomangoli|julienbayou|rogermadec|jerome_coumet|jeanlucromero|pkomites|jphuchon|cgirard|benoithamon",26073581,"Anne Hidalgo","Anne_Hidalgo","2009-03-23T19:45:35","Paris",3600,,true,"http://www.paris.fr/annehidalgo","fr","Maire de #Paris",29035,399,476617,,15689,3128,true,true,,,,,,"ED145C","http://pbs.twimg.com/profile_background_images/378800000087148154/e83dc0ca9b7de2422c410ed27ed6b487.png","https://pbs.twimg.com/profile_background_images/378800000087148154/e83dc0ca9b7de2422c410ed27ed6b487.png",,"http://pbs.twimg.com/profile_images/573400911420264448/8CZU7yEe_normal.jpeg","https://pbs.twimg.com/profile_images/573400911420264448/8CZU7yEe_normal.jpeg","ED145C",,"FFFFFF","EFCCFF","E91CC8",true
"SOUYRIS","Anne","@annesouyris","Conseil de Paris","annesouyris","vmontandon|brigitte_kuster|dburkli|d_tiberi|floberthout_05|jf_lamour|philippe_goujon|fmehal|claudegoasguen|bernard_debre|lellouchepierre|paidenbaum|chantal_jouanno|solred78|pascalcherki|carine_petit|naweloumer|fredhoc|a_vesperini|gybloch|thomaslauret16|fgaillanne|frank_cecco|cbe16|lgoldgrab|scharnoz|honore18e|gatignon_steph|nadabomangoli|jp_lecoq|didguillot|plaurent_pcf|ch_brun|emmanuelmaurel|dassouline|fdelapierre|jerome_coumet|pybournazel|pklugman|desarnez|datirachida|vpecresse|leafiloche|jphuchon|ericcoquerel|yonkeuamigo2|jeanlucromero|pbloche|francoisdagnaud|fvauglin|philippeducloux|raphaelleprimet|helenebidard|jlmissika|egregoire|jb_bros|baratti_elbaz|f_calandra|mounirsatouri|julienbargeton|cbrossel|myriamelkhomri|dversini|cgirard|nicolasbonneto|paulineveron|mpdelagontrie|maopeninou|balasguillaume|jm_leguen|oliviapolski|brunojulliard|kone_fatou|sandrinemees|ianbrossat|aurelie_solans|pjulien18|joellemorel11|yves_contassot|deborahpawlik|llechatellier|benoithamon|jgleizes|guerin_serge|anne_hidalgo|nk_m|g_vuilletet|marclipountz|eddieait_of|antoinetteguhl|pkomites|carolinemecary|feldzer|ericlejoindre|dmbanza|david_belliard|clairemonod|olga_johnson|larrouturou|nadiaazoug|c_najdovski|acordebard|alain_amedro|cocoruf|pierreserne|legrandaugustin|julienbayou|emmacosse|bfrancois_eelv|juliiiie|jeanmarcbrule|remiferaud|jvplace|celia_blauel|bernardjomier|nabilakeramane|bavay|fdiehlmann|jacquesboutault|yannwehrling",96739831,"anne souyris","annesouyris","2009-12-14T10:58:05",,,,,"https://www.facebook.com/anne.souyris","fr","Conseillère de Paris #conseildeparis élue  santé#paris10 @eelv10 , coprésidente du groupe @ecoloParis @EELV_Paris, commission culture du Conseil de Paris",782,118,1576,,1667,52,true,,,,,,,"C0DEED","http://pbs.twimg.com/profile_background_images/884617883/ab5e708be45caf3bf76c492bda2e0502.jpeg","https://pbs.twimg.com/profile_background_images/884617883/ab5e708be45caf3bf76c492bda2e0502.jpeg",,"http://pbs.twimg.com/profile_images/609726970851688448/FQfwT3Aj_normal.jpg","https://pbs.twimg.com/profile_images/609726970851688448/FQfwT3Aj_normal.jpg","0084B4",,"FFFFFF","DDEEF6","333333",true
"LEPETIT","Annick","@annick_lepetit","Conseil de Paris","annick_lepetit","oliviapolski|nadabomangoli|michele_sabban|geoffroyboulard|fmehal|benoithamon|jeromedubus|gilmau|acordebard|emmanuelmaurel|pkomites|c_najdovski|dversini|marinettebache|jb_bros|murielguenoux|datirachida|jlmissika|f_calandra|francoisdagnaud|thomaslauret16|carine_petit|paidenbaum|verolevieux|jerome_coumet|ericlejoindre|maopeninou|fvauglin|pklugman|baratti_elbaz|pybournazel|mariannelouis|pierreserne|cbrossel|paulineveron|christine_frey1|pascalcherki|ch_brun|juliendray|vpecresse|balasguillaume|ianbrossat|pierrekanuty|julienbargeton|carolinemecary|jeanlucromero|francoiskalfon|nk_m|dassouline|cgirard|pbloche|jm_leguen|danielvaillant|chantal_jouanno|bernard_debre|mpdelagontrie|brunojulliard|cdallonnes|jphuchon|jvplace|myriamelkhomri|remiferaud|egregoire|anne_hidalgo",612517041,"Annick Lepetit","annick_lepetit","2012-06-19T10:06:19","Amsterdam",3600,,true,"http://www.annicklepetit.fr","fr","Députée #Paris (17e/18e arrdts), porte-parole du groupe PS #directAN Conseillère municipale paris.fr #Paris17 #Paris18",4173,659,5132,,1105,220,true,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/431703897015844864/qlXFK--8_normal.jpeg","https://pbs.twimg.com/profile_images/431703897015844864/qlXFK--8_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"OLIVIER","Annick","@Annick_Olivier","Conseil de Paris","annick_olivier","pkomites|jgleizes|scharnoz|antoinetteguhl|nicolasbonneto|dversini|egregoire|didguillot|jb_bros|mpdelagontrie|fvauglin|f_calandra|myriamelkhomri|julienbargeton|pascalcherki|patrick_tremege|ianbrossat|jlmissika|pbloche|nk_m|c_najdovski|yves_contassot|pklugman|cgirard|brunojulliard|paidenbaum|paulineveron|maopeninou|remiferaud|oliviapolski|acordebard|cbrossel|edithgallois|benoithamon|jphuchon|anne_hidalgo|manubecker|jm_leguen|francoisdagnaud|baratti_elbaz|jerome_coumet",2468254962,"Annick Olivier","Annick_Olivier","2014-04-28T20:57:10","Athens",7200,,,,"fr","Conseillère de Paris, Déléguée aux écoles à #Paris13, Présidente de l'ASPP, Vice Présidente de la Caisse des Écoles du 13e",407,15,142,,234,5,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/485179048830582784/b9YX4kqc_normal.jpeg","https://pbs.twimg.com/profile_images/485179048830582784/b9YX4kqc_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"GUHL","Antoinette","@antoinetteguhl","Conseil de Paris","antoinetteguhl","fvauglin|scharnoz|didguillot|lgoldgrab|dburkli|balasguillaume|fredhoc|nathfanfant|jeanmarcbrule|nicolasbonneto|pkomites|verolevieux|marclipountz|baratti_elbaz|jerome_coumet|leafiloche|francoisdagnaud|pbloche|kone_fatou|naweloumer|raphaelleprimet|ericlejoindre|jphuchon|carine_petit|egregoire|maopeninou|brunojulliard|ianbrossat|cbrossel|paulineveron|jlmissika|acordebard|oliviapolski|myriamelkhomri|helenebidard|pklugman|dversini|remiferaud|mounirsatouri|dassouline|atanaseparis20|mpdelagontrie|julienbargeton|yannwehrling|benoithamon|bfrancois_eelv|julienbayou|f_calandra|sandrinemees|nadiaazoug|pjulien18|aurelie_solans|cgirard|nk_m|joellemorel11|llechatellier|nabilakeramane|clairemonod|bernardjomier|celia_blauel|david_belliard|jacquesboutault|cocoruf|pierreserne|emmacosse|yves_contassot|annesouyris|c_najdovski|anne_hidalgo|jvplace|jgleizes",493483010,"Antoinette Guhl","antoinetteguhl","2012-02-15T21:07:30",,,,,"http://antoinetteguhl.eelv.fr","fr","Adjointe à la Maire de Paris en charge de #ESS #EconomieCirculaire #Innovationsociale- Elue de #paris20 #ecologie",2154,664,2603,,1283,157,,true,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/640639384623149056/7zSZHxeu_normal.jpg","https://pbs.twimg.com/profile_images/640639384623149056/7zSZHxeu_normal.jpg","0084B4",,"C0DEED","DDEEF6","333333",true
"TACHENE","Anne","@Atachene","Conseil de Paris","atachene","fredvalletoux|gillesbattailt|hodentt|brunojulliard|jlmissika|pauriacombe|pierregaboriau|mireillegitton|yvespdb|flefebvre_rf|leiladiri|mustasaadi|sceyrac|pierreserne|jm_leguen|beaudetstephane|acordebard|fmehal|aziereeric|a_vesperini|franckmargain|patrick_tremege|julieboillot|gybloch|alix_bougeret|nathfanfant|francoishaab|dgabriel92|jeromedubus|lecuyercatherin|fpechenard|desarnez|frank_cecco|maudgatel|bealecouturier|vmontandon|marielaureharel|floberthout_05|rezeg_hamida|atanaseparis20|bgauducheau|yannwehrling|sve83|karampatrick|jb_bros|edithgallois|smissoffe|c_najdovski|rkaroutchi|deborahpawlik|olga_johnson|claudegoasguen|jphuchon|valerienahmias|vpecresse|jvplace|geoffroyboulard|brigitte_kuster|jp_lecoq|danielegiazzi|anne_hidalgo|gpoiraultgauvin|dburkli|adefressenel|vincentroger754|jbmenguy75015|jf_lamour|agovciyan|nk_m|ramayade|l_lafon|philippe_goujon|pybournazel|erichelard|chantal_jouanno",1408011188,"Anne Tachene","Atachene","2013-05-06T15:26:19",,,,,,"fr","Conseillère de Paris  Vie économique et innovation #Paris15 Secretaire nationale UDI aux métropoles  Et bretonne de Paris!",7692,3294,2651,,2572,60,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/455317154179842048/nLtjQ4jV_normal.jpeg","https://pbs.twimg.com/profile_images/455317154179842048/nLtjQ4jV_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"PERIFAN","Atanase","@AtanaseParis20","Conseil de Paris","atanaseparis20","deborahpawlik|pybournazel|sdeschiens|jdbrg|vpecresse|michassouline|jgleizes|olga_johnson|erichelard|maopeninou|geoffroydidier|antoinetteguhl|jp_lecoq|edithgallois|jdhauteserre|alix_bougeret|claudegoasguen|pierregaboriau|atachene|hodentt|patrick_tremege|adefressenel|jbmenguy75015|geoffroyboulard|floberthout_05|brigitte_kuster|nathfanfant|vincentroger754|nk_m",2188765218,"Atanase Périfan ‏ن","AtanaseParis20","2013-11-11T17:38:34",,,,,"http://atanaseperifan.fr","fr","#Conseiller de #Paris - @LesRepublicains - Créateur de la #FêteDesVoisins et de #VoisinsSolidaires",2134,17,2039,,977,54,,true,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/591305189455503361/enIRdWe6_normal.jpg","https://pbs.twimg.com/profile_images/591305189455503361/enIRdWe6_normal.jpg","0084B4",,"C0DEED","DDEEF6","333333",true
"EVIN","Aude","@AudeEvin","Conseil régional d'IdF","audeevin","durovray|jphuchon|jushbb|rosesarkissian|didierfischer1|mpdelagontrie|bfrancois_eelv|julienbayou|emmacosse|carine_petit|pascalcherki|oliviapolski|balasguillaume|ch_brun|cdallonnes|fredhoc|benoithamon|anne_hidalgo|virginiedaspet",1306627597,"Aude Evin","AudeEvin","2013-03-27T05:42:15",,,,,,"fr","",71,11,147,,101,4,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/505659409176207360/zF7hqUei_normal.jpeg","https://pbs.twimg.com/profile_images/505659409176207360/zF7hqUei_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"GALLAND","Audrey","@AudreyGalland","Conseil régional d'IdF","audreygalland","jfpellissier|ericcoquerel|jvplace|anne_hidalgo|flefebvre_rf|vpecresse|benoithamon|nk_m",296869746,"Audrey Galland","AudreyGalland","2011-05-11T14:51:01","Greenland",-10800,,,,"fr","",,,53,,78,4,,,,,,true,true,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png","0084B4",,"C0DEED","DDEEF6","333333",true
"SOLANS","Aurélie","@Aurelie_Solans","Conseil de Paris","aurelie_solans","ianbrossat|helenebidard|leafiloche|paulineveron|cbrossel|maopeninou|remiferaud|anne_hidalgo|kone_fatou|sandrinemees|francoisdagnaud|antoinetteguhl|pjulien18|nathaliemaquoi|nadiaazoug|mireilleferri|gatignon_steph|c_najdovski|david_belliard|bfrancois_eelv|celia_blauel|bernardjomier|juliiiie|mounirsatouri|joellemorel11|yves_contassot|annesouyris|pierreserne|llechatellier|cocoruf|clairemonod|jacquesboutault|jgleizes|julienbayou|emmacosse|jvplace",1937015516,"Aurelie Solans","Aurelie_Solans","2013-10-05T08:58:41",,,,,"http://paris19.eelv.fr/","fr","Éducatrice de Jeunes Enfants responsable de creche Conseillere de Paris élue #EELV #paris19 maman d'une petite Hannah @ecoloParis",1339,4,469,,480,26,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/451343678456758274/KrHnEm8U_normal.jpeg","https://pbs.twimg.com/profile_images/451343678456758274/KrHnEm8U_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"AZIERE","Eric","@AziereEric","Conseil de Paris","aziereeric","fmehal|vmontandon|honore18e|yvespdb|frank_cecco|atachene|nk_m|olga_johnson|erichelard",2344037586,"Eric Azière","AziereEric","2014-02-14T19:50:43",,,,,,"fr","",134,5,578,,99,14,true,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/434425579337547777/Ga7SyFH3_normal.png","https://pbs.twimg.com/profile_images/434425579337547777/Ga7SyFH3_normal.png","0084B4",,"C0DEED","DDEEF6","333333",true
"BALAS","Guillaume","@BalasGuillaume","Conseil régional d'IdF","balasguillaume","jb_bros|didguillot|egregoire|ericcoquerel|psainsard|celinemalaise|carolinemecary|frank_cecco|nicolasbonneto|philippe_goujon|claudegoasguen|jf_lamour|lellouchepierre|tassouline|myriamelkhomri|ericlejoindre|francoisdagnaud|f_calandra|jerome_coumet|fvauglin|verolevieux|datirachida|paidenbaum|carine_petit|pbloche|chantal_jouanno|jeanmarcnicolle|ianbrossat|thomaslauret16|jgleizes|didierfischer1|naweloumer|annick_lepetit|rogermadec|l_lafon|maopeninou|mounirsatouri|fredhoc|provinisandra|paulineveron|remiferaud|rkaroutchi|oliviapolski|baratti_elbaz|beaudetstephane|acordebard|danielvaillant|leafiloche|scharnoz|erchev|cbrossel|jm_leguen|mdoaeschlimann|geoffroydidier|pascalcherki|jushbb|bavay|michelevitracp|pkomites|larrouturou|gilmau|cocoruf|jvplace|mpbadre|gillesbattailt|jeromeimpe|g_wortham|fdelapierre|dmbanza|brunobeschizza|jdbrg|patricebessac|ortegapelletier|audreygalland|bmarquaille|leneouannic|karampatrick|g_vuilletet|hellakr|agillmann|h_doucoure|fredvalletoux|rosesarkissian|juliiiie|legrandaugustin|sgrandgambe|nabilakeramane|yannicktrigance|solred78|fdiehlmann|brigitte_kuster|clairemonod|durovray|francoiskalfon|pybournazel|llechatellier|ch_brun|nadiabrahimi|hzoughebi|dassouline|sdeschiens|benoithamon|vpecresse|nk_m|brunojulliard|anne_hidalgo|jphuchon|eddieait_of|julienbayou|plaurent_pcf|cgirard|juliendray|flefebvre_rf|emmanuelmaurel|cdallonnes|michele_sabban|ramayade|pierreserne|murielguenoux|jeanmarcbrule|emmacosse|mgvlg|mpdelagontrie|gpoiraultgauvin|alain_amedro|ddouillet|hichamaffane|bfrancois_eelv|pierrekanuty|nadabomangoli|alisoumare|robertoadrian|christine_frey1|jeanlucromero|mariannelouis|mmancel",199700276,"Guillaume Balas","BalasGuillaume","2010-10-07T14:49:36","Paris",3600,,,"http://guillaumebalas.net/","fr","Député européen IDF-FFE - Titulaire EMPL, suppleant ENVI / @MotionB_AGPG / @UnMondedAvance",7441,152,6433,,2202,218,true,,,,,,,"DBE9ED","http://abs.twimg.com/images/themes/theme17/bg.gif","https://abs.twimg.com/images/themes/theme17/bg.gif",,"http://pbs.twimg.com/profile_images/471924142791745536/cq2_05C8_normal.jpeg","https://pbs.twimg.com/profile_images/471924142791745536/cq2_05C8_normal.jpeg","CC3366",,"DBE9ED","E6F6F9","333333",true
"BARATTI-ELBAZ","Catherine","@Baratti_Elbaz","Conseil de Paris","baratti_elbaz","aziereeric|edithgallois|francoishaab|ianbrossat|annick_olivier|nicolas_nordman|fredhoc|virginiedaspet|rogermadec|naweloumer|karentaieb4|robertoadrian|pjulien18|leafiloche|yvespdb|gilmau|jgleizes|antoinetteguhl|joellemorel11|bernardjomier|annesouyris|celia_blauel|david_belliard|frank_cecco|lgoldgrab|marinettebache|carolinemecary|manubecker|claudedargent15|dversini|nicolasbonneto|pklugman|verolevieux|fvauglin|f_calandra|yves_contassot|carine_petit|guerin_serge|jb_bros|pascalcherki|pierrekanuty|paidenbaum|danielvaillant|jerome_coumet|francoisdagnaud|vmontandon|franckmargain|thomaslauret16|helenebidard|philippeducloux|nk_m|balasguillaume|oliviapolski|didguillot|maopeninou|paulineveron|ericlejoindre|christine_frey1|nadabomangoli|a_vesperini|julienbargeton|annick_lepetit|brunojulliard|mmancel|mpdelagontrie|myriamelkhomri|acordebard|pbloche|c_najdovski|francoiskalfon|cbrossel|jvplace|jlmissika|llechatellier|remiferaud|pierreserne|dassouline|jacquesboutault|jm_leguen|chantal_jouanno|pkomites|scharnoz|jphuchon|jeanlucromero|egregoire|cgirard|anne_hidalgo",135497798,"C Baratti-Elbaz","Baratti_Elbaz","2010-04-21T13:30:59","Paris",3600,,,"http://www.catherine-baratti-elbaz.fr","fr","Maire du 12e arrondissement de #Paris #Paris12",7911,2051,4073,,1172,117,true,,,,,,,"ACDED6","http://pbs.twimg.com/profile_background_images/125795932/nation1200.jpg","https://pbs.twimg.com/profile_background_images/125795932/nation1200.jpg",,"http://pbs.twimg.com/profile_images/604739652252250112/BdUjkXkl_normal.jpg","https://pbs.twimg.com/profile_images/604739652252250112/BdUjkXkl_normal.jpg","038543",{u'country_code': u'', u'url': u'https://api.twitter.com/1.1/geo/id/09f6a7707f18e0b1.json', u'country': u'', u'place_type': u'unknown', u'bounding_box': none, u'contained_within': [], u'full_name': u'paris, ile-de-france', u'attributes': {}, u'id': u'09f6a7707f18e0b1', u'name': u'paris, ile-de-france'},"EEEEEE","F6F6F6","333333",true
"BAVAY","Francine","@Bavay","Conseil régional d'IdF","bavay","mounirsatouri|fvauglin|emmacosse|jgleizes|julienbayou|anne_hidalgo|emmanuelmaurel|vpecresse|nk_m|jphuchon|cocoruf|jvplace",63457405,"Francine Bavay","Bavay","2009-08-06T11:52:22","Brussels",3600,,,"http://bavay.eu","fr","",531,16,733,,148,30,,,,,,,,"B2DFDA","http://abs.twimg.com/images/themes/theme13/bg.gif","https://abs.twimg.com/images/themes/theme13/bg.gif",,"http://pbs.twimg.com/profile_images/1869824009/Francine_le_gislatives_2012_normal.jpg","https://pbs.twimg.com/profile_images/1869824009/Francine_le_gislatives_2012_normal.jpg","93A644",,"EEEEEE","FFFFFF","333333",true
"LECOUTURIER","Béatrice","@BeaLecouturier","Conseil de Paris","bealecouturier","claudegoasguen|ramayade|anne_hidalgo|yannwehrling|maudgatel",528371250,"Béatrice Lecouturier","BeaLecouturier","2012-03-18T10:16:17",,,,,"http://www.beatricelecouturier2012.fr","fr","Conseillère du 16ème arrondissement de Paris. Candidate de l'UDF aux élections législatives 2012.",618,,293,,243,19,,,,,,,,"FCCC13","http://pbs.twimg.com/profile_background_images/452222865/fonds.jpg","https://pbs.twimg.com/profile_background_images/452222865/fonds.jpg",,"http://pbs.twimg.com/profile_images/1944166080/Twitt_normal.jpg","https://pbs.twimg.com/profile_images/1944166080/Twitt_normal.jpg","039AB8",,"88EDFD","25D6EE","FB700D",true
"BEAUDET","Stéphane","@beaudetstephane","Conseil régional d'IdF","beaudetstephane","elvirajaouen|valerienahmias|pauriacombe|cbe16|olivierthomas_|geoffroyboulard|alix_bougeret|floberthout_05|marielaureharel|carantois|agillmann|dgabriel92|catherine_dumas|hodentt|patricebessac|a_vesperini|leiladiri|alain_amedro|jeromedubus|claudin89286115|geoffroydidier|adefressenel|didierfischer1|jeanmarcbrule|rosesarkissian|jeromeimpe|yannicktrigance|sve83|jl_santini|franckmargain|karampatrick|danielegiazzi|chantalbrunel|gillesbattailt|mdoaeschlimann|nadabomangoli|pierrekanuty|remiferaud|anne_hidalgo|francoiskalfon|jp_lecoq|balasguillaume|rezeg_hamida|deborahpawlik|vincentroger754|alisoumare|nathfanfant|mpbadre|fredvalletoux|sdeschiens|durovray|jphuchon|pybournazel|gpoiraultgauvin|brigitte_kuster|jvplace|brunobeschizza|pierreserne|h_doucoure|vpecresse",636832999,"Stéphane Beaudet","beaudetstephane","2012-07-16T09:14:47","Paris",3600,,,"http://www.stephanebeaudet.net/","fr","#Maire de @Courcouronnes_ / 1er VP de l'@AggloEvry / Conseiller régional @repidf @iledefrance / Président de l'@AMIF_asso / Engagé #AvecBLM",5333,162,4069,,1955,102,true,,,,,,,"131516","http://pbs.twimg.com/profile_background_images/488338562379567105/loRakfjF.jpeg","https://pbs.twimg.com/profile_background_images/488338562379567105/loRakfjF.jpeg",true,"http://pbs.twimg.com/profile_images/615403888406069248/UYgz7BnH_normal.jpg","https://pbs.twimg.com/profile_images/615403888406069248/UYgz7BnH_normal.jpg","9B2DAA",,"FFFFFF","EFEFEF","333333",true
"BEN HIBA","Tarek","@Benhibatarek","Conseil régional d'IdF","benhibatarek",,318363339,"Ben Hiba Tarek","Benhibatarek","2011-06-16T11:13:58",,,,,,"fr","Militant associatif de l'immigration tunisienne et des droits de l'homme en France président de la Fédération des Tunisien pour une Citoyenneté des deux Rives)",1,,30,,55,1,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/1401497402/1_normal.jpg","https://pbs.twimg.com/profile_images/1401497402/1_normal.jpg","0084B4",,"C0DEED","DDEEF6","333333",true
"HAMON","Benoît","@benoithamon","Conseil régional d'IdF","benoithamon","didierfischer1|mpdelagontrie|rosesarkissian|juliendray|hzoughebi|francoiskalfon|myriamelkhomri|robertoadrian|nathaliemaquoi|tassouline|emmanuelmaurel|balasguillaume|sgrandgambe|pascalcherki|ch_brun|jphuchon|brunojulliard|jeanlucromero|dassouline|anne_hidalgo",14389177,"benoithamon","benoithamon","2008-04-14T19:14:33","Paris",3600,,true,"http://www.benoithamon.fr","fr","",3883,32,215467,,1719,3399,,,,,,,,"E09E70","http://pbs.twimg.com/profile_background_images/22683317/n672138228_224988_1752.jpg","https://pbs.twimg.com/profile_background_images/22683317/n672138228_224988_1752.jpg",,"http://pbs.twimg.com/profile_images/613358253741838337/hZhrHVBh_normal.jpg","https://pbs.twimg.com/profile_images/613358253741838337/hZhrHVBh_normal.jpg","89C9FA",,"D9B17E","CCBD82","333333",true
"DEBRE","Bernard","@Bernard_Debre","Conseil de Paris","bernard_debre","jp_lecoq|deborahpawlik|adefressenel|jbmenguy75015|vincentroger754|pierregaboriau|anne_hidalgo|lellouchepierre|annick_lepetit|claudegoasguen|jm_leguen|chantal_jouanno|catherine_dumas|cbe16|jf_lamour|pybournazel|ddouillet|philippe_goujon|flefebvre_rf|gpoiraultgauvin|brigitte_kuster|nk_m|vpecresse",109222494,"Bernard Debré","Bernard_Debre","2010-01-28T10:30:51","Paris",3600,,true,"http://www.bernarddebre.fr","fr","Professeur de médecine, chirurgien urologue, ancien Ministre, Député de Paris, Conseiller de Paris",3366,9,18075,,320,407,true,,,,,,,"EBEBEB","http://abs.twimg.com/images/themes/theme7/bg.gif","https://abs.twimg.com/images/themes/theme7/bg.gif",,"http://pbs.twimg.com/profile_images/378800000793549114/d12acb9171e321aaae5f80af0f3f3ddd_normal.png","https://pbs.twimg.com/profile_images/378800000793549114/d12acb9171e321aaae5f80af0f3f3ddd_normal.png","990000",,"DFDFDF","F3F3F3","333333",true
